N,P,K,temperature,humidity,ph,rainfall,Season,Crop
66,45,31,24.15883534336406,57.16662588092236,6.365319818882885,70.29260526675105,Rabi,wheat
90,48,38,23.35224204339286,56.57524318284953,6.580173446610223,83.08024408104549,Rabi,wheat
60,49,34,16.822925388690926,51.83263504194098,7.459914818030088,97.66930362655005,Rabi,wheat
90,62,47,22.65879458349856,61.712824252768335,7.293273079319443,62.39313982776518,Rabi,wheat
72,56,35,17.298686343733692,61.71764424705583,6.023372693250774,62.29632972657919,Rabi,wheat
88,40,31,17.90701260693219,59.87611654580286,7.469701492698516,59.31161023821069,Rabi,wheat
62,53,39,24.20051506883489,56.22040294431768,6.552794210019686,86.19933749868753,Rabi,wheat
88,43,37,24.110501507137712,57.371617801308425,7.043127248978887,67.65946190856701,Rabi,wheat
94,70,41,16.686307645451624,56.41006787347476,7.06901484691379,99.43465669935654,Rabi,wheat
74,67,31,15.641918559234814,58.52292816561004,7.367526653560541,85.73244517285757,Rabi,wheat
80,41,35,17.931181032369487,56.83576210962452,7.327591314305422,68.36884433236924,Rabi,wheat
78,42,44,20.817750597777685,63.510346397305,6.422594387174492,57.45930170317324,Rabi,wheat
87,67,47,23.76891677816326,55.91572944694539,6.9653032174285965,79.60124082638612,Rabi,wheat
63,46,39,16.18837388900491,57.01676462988908,6.590558134393507,64.74516265482127,Rabi,wheat
104,69,30,19.1495850220252,58.70919769578296,6.788315604689579,95.27545406481434,Rabi,wheat
72,62,41,17.717497867205257,50.079236685418,6.832017788152409,72.07021999382374,Rabi,wheat
74,53,39,15.149289672360176,59.84165148441784,6.594515168746555,64.63249822692771,Rabi,wheat
110,51,33,22.884462607929983,55.11639606385869,6.69584103066064,79.42759072853403,Rabi,wheat
107,58,21,23.13284213167677,51.12300908049036,6.3125134018815166,56.848725048553234,Rabi,wheat
98,68,32,17.212290617753165,68.2204259752959,6.911469574892208,78.07745364014391,Rabi,wheat
91,57,33,16.51240250040368,56.44837467773864,7.138439723164141,52.80557392598701,Rabi,wheat
62,54,25,16.44560853622197,58.52170527345409,6.644611806184912,80.34443408736038,Rabi,wheat
89,68,31,19.63947189764288,66.54686316676484,7.466520132306103,76.50819219507144,Rabi,wheat
79,68,26,17.4649558743577,53.3357794150744,6.085839611117203,76.03829910694859,Rabi,wheat
61,40,23,20.11355642488501,67.00617619162682,6.883741022620821,84.20821935288903,Rabi,wheat
109,64,47,18.8485173715184,54.83275896154756,6.875401160165643,52.22283072133423,Rabi,wheat
84,65,46,17.10890304900991,61.78075783230634,6.054444417616124,72.98657323151481,Rabi,wheat
70,42,26,22.51191789557314,63.71356760332357,6.336855258596607,72.20193315201873,Rabi,wheat
60,64,32,16.503638903358226,68.10027891735551,7.358313875474348,72.98912209212497,Rabi,wheat
107,54,30,22.98902314820437,62.15275989368264,6.81677106691382,98.99454855326717,Rabi,wheat
108,70,27,20.61446383690292,59.064636025000006,6.65457881245182,56.963923657213016,Rabi,wheat
107,43,46,23.32037142676444,61.44538704683555,6.623244668305258,84.52148785297962,Rabi,wheat
69,54,38,15.04759040069905,54.04164925480408,7.332241248030163,70.09980686892783,Rabi,wheat
76,49,50,22.49188519035483,63.78148668299701,6.550546763432378,75.58632621622567,Rabi,wheat
89,45,21,15.515155932511153,53.7376142410111,7.288750293489387,88.11969529280981,Rabi,wheat
94,52,40,24.500987190378208,61.144952241565136,6.463788898964175,57.86877212867405,Rabi,wheat
109,46,37,22.02739488390535,62.95207322720978,6.797255976754265,88.1792606318246,Rabi,wheat
78,65,45,18.20172290621358,67.9716636081551,6.215729654303863,53.51653913422198,Rabi,wheat
105,69,40,18.198504928457496,59.00379651955229,7.237545468365167,74.16547556049164,Rabi,wheat
93,61,29,23.61492379718625,65.50666453178425,7.103962306507242,87.10354288497902,Rabi,wheat
91,40,50,24.028401284526588,53.35060976608553,6.79513959521215,59.627572767734975,Rabi,wheat
71,61,48,23.91573281038744,53.1239295746765,6.038851961218459,88.54578230177117,Rabi,wheat
102,50,25,23.08740292566328,60.495960274398605,6.721885997786331,58.34062534628716,Rabi,wheat
76,53,43,23.19032020836373,61.92681530220206,6.337794792337871,89.96193784685607,Rabi,wheat
65,45,41,20.7276790287756,62.64682081465816,6.62006144381253,73.44677864709188,Rabi,wheat
110,44,23,15.28231052949068,64.91348084047557,7.284639733287967,84.23191659315535,Rabi,wheat
72,58,38,15.86773282058995,55.8986297552242,7.154404958026099,95.87032291845942,Rabi,wheat
98,65,33,21.495532494062,62.45215443704911,6.362929364261396,70.42107618068668,Rabi,wheat
81,58,33,19.01165160327027,53.762782416126456,7.477430149388326,61.64787634113864,Rabi,wheat
70,66,37,20.67309630841586,54.37995418109124,7.354815759435702,93.35820483088384,Rabi,wheat
66,65,48,17.310776226221286,51.34617776747763,6.793010164700649,58.08083240523891,Rabi,wheat
104,52,36,21.49417173643192,64.94001172277461,6.79522548043187,81.57380259187083,Rabi,wheat
104,46,37,17.428295441933408,60.13985940771168,7.351898947504953,96.16266440203071,Rabi,wheat
80,47,37,19.60812797975354,54.76371411199124,6.954217212658848,83.71983557676529,Rabi,wheat
60,53,50,19.78719899591182,61.12475451400581,6.80503261779416,59.78405427250077,Rabi,wheat
89,58,24,16.77668229839159,57.08480397267575,7.1237227855213945,57.614197588161645,Rabi,wheat
78,58,28,23.7620772638764,66.74419820578537,6.352645672906128,62.61527655502955,Rabi,wheat
110,62,20,20.2582105627312,60.56295761590728,7.317566129543399,69.57034164282892,Rabi,wheat
106,65,23,23.66783777938346,50.59621445707652,6.797122860612081,57.95795159249516,Rabi,wheat
105,51,45,17.62535695495924,69.70190572679478,6.905248942457551,89.89070332206589,Rabi,wheat
88,62,26,16.723359454681407,51.48597076471869,6.134915806882252,67.85176713044444,Rabi,wheat
94,66,30,15.180166476201297,63.9191637780014,6.464263438143347,96.80433679563632,Rabi,wheat
79,48,33,15.938646597265071,58.74511678405221,6.640103005008141,92.1245432017662,Rabi,wheat
95,53,29,16.474706048866118,54.98635613040192,6.620864285154029,95.44091314008432,Rabi,wheat
98,45,38,15.788555623779695,63.52916468925806,7.167426549267686,64.724635750177,Rabi,wheat
60,54,27,23.968792951421875,52.51794707409974,6.423483596235012,78.6865771911095,Rabi,wheat
82,52,22,24.11438307941764,67.16493396912983,6.2731638935146,66.07247590211787,Rabi,wheat
90,46,27,24.37362672275044,55.01223971826264,6.87392587719338,62.84742557904238,Rabi,wheat
110,50,48,24.59860836575669,57.22907316767935,6.922522287550624,80.35433906012753,Rabi,wheat
94,49,37,19.918350050199383,62.65287272608393,6.182374960629361,90.8997690299891,Rabi,wheat
106,40,24,20.300246368249503,50.02058631130733,6.003702754478994,54.67989030633271,Rabi,wheat
104,46,39,16.308304285735524,59.45497228777734,7.376473620032788,63.78843806830357,Rabi,wheat
81,57,30,16.37052037752058,67.88497843003343,6.119455495670001,60.25670904430636,Rabi,wheat
105,62,28,22.72756438656068,63.60831282547272,7.346800397913,89.91750865780321,Rabi,wheat
66,42,38,23.557290841417405,57.75800729877269,6.5988223115796165,96.66860365461096,Rabi,wheat
92,48,31,22.847144306310923,63.20848856288704,6.979583861992601,53.99713550916795,Rabi,wheat
104,68,46,23.34575864994953,68.73138849806679,6.278422036059594,68.96067073536204,Rabi,wheat
95,44,24,17.765703154283,53.75610633671967,7.235875541741233,95.72545213593284,Rabi,wheat
103,62,35,19.660657843187355,60.63616017677335,6.270290080349811,67.23191102731491,Rabi,wheat
66,63,45,19.59199383395387,54.69475162426191,6.57976372247236,85.63307181568516,Rabi,wheat
86,52,44,24.952834031417304,67.08449278341409,6.35703866922124,55.03331932596715,Rabi,wheat
61,55,32,24.49178020115766,64.42100503203126,7.256258936530405,72.21937658060712,Rabi,wheat
76,55,25,20.98486106426006,66.02151840498988,7.287503720473319,75.16503877958142,Rabi,wheat
60,51,35,16.379731331406933,68.86023704986331,6.558043334055347,87.88320389925302,Rabi,wheat
105,57,37,17.585960386306773,54.64617552764364,6.461067706506411,64.4412325289913,Rabi,wheat
89,50,36,18.63761554981736,50.97438343031496,7.160348062792748,63.20942862752635,Rabi,wheat
81,56,31,23.732116596934297,55.81807440337853,7.317767957716876,65.14838350979157,Rabi,wheat
87,46,46,16.706324570633775,57.982786172565405,6.936029991171096,77.78482543968704,Rabi,wheat
92,54,20,17.197469166281053,62.50319613345733,7.391105513593655,93.80022067323752,Rabi,wheat
85,45,26,18.49384691669827,65.9540912495142,6.5745657192751255,91.54706982306534,Rabi,wheat
94,45,33,24.26910188653384,56.99606576093765,6.227829603026043,52.897282820550096,Rabi,wheat
70,57,47,20.038120907763872,59.46993973473858,6.269464473475562,93.94775556460118,Rabi,wheat
66,58,37,21.468360365975343,65.70934531972384,7.004747928445831,54.7554687109196,Rabi,wheat
87,59,42,18.872233050701784,54.50657452657551,6.611289634617925,70.76740346594349,Rabi,wheat
84,58,20,16.885221111084668,54.34263855876864,6.234471897512727,88.27022196271106,Rabi,wheat
100,41,39,17.228005374084802,61.78465979660068,6.438340282355412,54.07555180169716,Rabi,wheat
90,42,29,23.026712203158795,58.72113661035734,6.795907608049123,52.01998401384834,Rabi,wheat
62,53,50,23.934820383198385,68.9779360607087,6.182167900443204,66.4997901805397,Rabi,wheat
92,61,34,19.93075655893145,57.14061085969156,6.005163748416615,86.49628039286574,Rabi,wheat
110,64,48,18.56994527459257,65.19111207013665,7.375947071243419,76.08782187860574,Rabi,wheat
93,43,30,23.078351365272624,61.66185486928072,6.457291786167128,70.85009353048439,Rabi,wheat
80,61,23,21.73094775080928,51.09152183899353,6.332247218014479,90.65366587578607,Rabi,wheat
96,56,34,15.40873977485633,51.687710960188966,7.047721214592283,88.33546310971224,Rabi,wheat
108,67,40,18.507408988828107,54.06312976379981,7.280104083271317,89.30216048669823,Rabi,wheat
78,45,49,21.821729782360418,52.86305245698052,6.948418151015286,72.98634119746009,Rabi,wheat
96,67,35,20.73679820290977,56.587429792888855,6.381724131147798,50.97246212460156,Rabi,wheat
80,58,49,24.780673088462223,61.579778319973805,7.292454935031463,58.60684867457651,Rabi,wheat
73,48,45,23.661153782252903,62.04725086014773,6.765640794190829,87.06502141383129,Rabi,wheat
69,43,34,15.59738405731261,61.75535570325479,6.57178620444037,87.65867358748125,Rabi,wheat
66,46,50,22.257690156723605,52.35217269266308,6.907089179449461,98.61493063506684,Rabi,wheat
88,43,36,18.36326612330478,62.00450821720992,7.0509183354574745,59.50932634550964,Rabi,wheat
99,50,42,21.820827030859466,58.1949377371477,6.890744811172714,56.146339407632254,Rabi,wheat
67,61,30,21.17224586091396,68.06105330505454,7.380368168584209,56.93948168680072,Rabi,wheat
98,69,37,20.03050259146841,68.23968392215389,6.942026708998581,59.23940575370702,Rabi,wheat
72,62,47,23.529495543395548,65.36347653367679,7.317871068938365,76.42341697539374,Rabi,wheat
105,41,50,22.08689860143168,64.06214302198448,6.88043765273081,98.76057314870758,Rabi,wheat
78,49,35,23.895551145020065,52.29905434634946,6.494519360595187,79.47157415003035,Rabi,wheat
70,45,46,17.816037491030492,51.693884231733946,6.798445226224793,76.13440328233214,Rabi,wheat
61,47,34,18.48127524594602,66.81667381828171,6.129505034477404,83.66781151919355,Rabi,wheat
108,54,48,21.21951349810469,58.54031632914911,6.345261950843692,53.69651953790783,Rabi,wheat
65,52,30,24.66464437361736,59.02724550401892,7.149347493305575,90.76770670751829,Rabi,wheat
88,68,32,18.71582099337181,66.9558618002606,6.992213416026639,82.34397716596006,Rabi,wheat
100,70,37,15.322936500674912,62.428619181215765,6.249778065800792,58.55958397952626,Rabi,wheat
110,67,27,19.458879554219568,53.58814481804211,6.657022764387122,81.53577105997151,Rabi,wheat
64,61,50,20.43929562529023,54.22026457974721,6.212988308895374,79.81039812829351,Rabi,wheat
100,41,28,23.00987408699543,50.12754338069669,7.283726784560961,53.24264927474003,Rabi,wheat
89,59,41,22.28600479996639,64.21340187883129,6.163754552631433,63.346609892287816,Rabi,wheat
98,40,30,24.64662680718336,59.7122331698897,6.981352495140502,69.54708114446406,Rabi,wheat
95,54,36,22.826827605564663,68.99927825674064,6.910500001467254,62.244426473849,Rabi,wheat
86,46,20,17.986284370678828,64.28025602496535,6.709164968470275,62.15808438977204,Rabi,wheat
109,63,49,21.41380310980169,52.06305321533134,6.417351933996213,78.64742368487092,Rabi,wheat
77,65,30,21.722411933965525,53.230829198785386,6.605934749989544,73.54295085302195,Rabi,wheat
108,57,26,24.98020514820523,60.03449293566652,7.209586950691571,83.3646090864004,Rabi,wheat
95,49,27,16.387379112267777,68.49748337325465,7.142326223319154,97.82035435549584,Rabi,wheat
75,54,38,16.91325502690457,54.94502179767563,7.108213672741705,83.02780223006059,Rabi,wheat
64,44,44,16.55513644008689,66.51160403824878,7.124735376541587,79.10479661412708,Rabi,wheat
68,66,23,20.89060114165964,56.24544840271351,6.215829561533009,92.37797458327488,Rabi,wheat
93,63,23,16.3530107223402,55.397943791115566,6.148644675543648,81.6036555283518,Rabi,wheat
93,50,38,21.56007708904536,68.02785498660991,7.292247934281033,58.27806351544005,Rabi,wheat
95,47,43,23.037740508642187,50.94483184145305,7.255761855516666,65.73743497292314,Rabi,wheat
90,70,28,19.32792924206861,63.21482077467688,7.021977456069545,86.66801413422021,Rabi,wheat
79,60,36,20.60685081889464,50.86335028562446,6.908858617973308,86.919119151351,Rabi,wheat
76,47,37,24.127220832912908,66.01527573143116,6.550307559723583,99.35043751544796,Rabi,wheat
79,69,20,20.695659175775013,66.58808709911014,6.3361238873670045,81.34874392011533,Rabi,wheat
87,45,33,17.086055520348673,67.86713149319301,7.001484656594755,94.97725940429528,Rabi,wheat
80,54,23,18.431937984433617,53.72180123188121,7.369551957123715,52.72901552947636,Rabi,wheat
78,54,29,20.298458033394684,52.48996311852801,6.655494863607225,78.31111724053243,Rabi,wheat
62,44,42,16.548976854895848,60.07070093116268,6.454818705334356,95.99240123510978,Rabi,wheat
89,52,33,21.12519835356869,55.43265243120112,6.406112720234237,64.36221175890978,Rabi,wheat
64,53,26,24.99246091884026,62.125949444941305,6.035557864349623,57.74383018971046,Rabi,wheat
101,50,31,21.525349649409645,60.27494581141515,6.7804750832910985,67.52550800483802,Rabi,wheat
65,59,41,18.72411144014441,52.89704220450854,7.482354044782247,89.61180836221344,Rabi,wheat
62,60,48,18.317464916810625,64.78540987703542,7.222856574208984,54.23504073406578,Rabi,wheat
108,51,46,24.316033226072754,66.07568757051861,7.346212077247888,80.01693291845422,Rabi,wheat
101,59,35,23.71514290578656,69.26086044788428,6.931746144413259,56.78158029221383,Rabi,wheat
83,40,24,19.723586201987672,57.91077752722279,6.722169615724126,71.7766220773623,Rabi,wheat
103,42,30,18.53414564500284,56.754698709631086,7.485685511105627,98.29885007758278,Rabi,wheat
60,47,23,22.10464283596453,53.845253120398766,6.67074316595827,59.75721349234432,Rabi,wheat
109,62,47,18.145024755542828,53.61730110418397,7.37524586357017,51.700827442301616,Rabi,wheat
110,51,32,16.194032322525405,56.42106570759971,7.142767213175603,71.36016694890213,Rabi,wheat
95,54,49,18.101522123015265,69.63633404708537,6.496467637857079,78.88477938450775,Rabi,wheat
74,62,27,19.34295982117202,51.84517349448313,6.754593274879477,64.87588675156974,Rabi,wheat
100,66,26,17.554113759827082,55.18732404154967,6.576493832645552,77.08840016883462,Rabi,wheat
97,42,30,17.16813725837723,51.719567937500834,6.204334911248948,97.67009731259937,Rabi,wheat
103,64,30,15.061401626646978,55.47262785471475,6.53514987234329,65.58853937080602,Rabi,wheat
77,70,45,21.308427814040467,51.8480286506141,7.333459326420142,65.47135155996455,Rabi,wheat
82,61,36,21.14448942316119,60.166177335120565,7.128953528023602,74.1383948940477,Rabi,wheat
106,47,41,16.880252377707283,58.76711307040632,6.416371611452493,75.76581679456771,Rabi,wheat
88,63,33,24.436500718111844,53.48100660773126,6.551869969646308,50.06829629375426,Rabi,wheat
110,58,21,19.09570901804758,53.49615787550372,6.924650884509783,80.79375656024199,Rabi,wheat
100,59,39,15.254794335763066,62.52218147438786,6.624209722512731,99.86786743323556,Rabi,wheat
81,69,40,17.197719172648437,57.74242677981086,6.754566174546844,64.60040247352282,Rabi,wheat
83,45,27,21.920674842711943,51.12389873466514,7.0472526166439735,81.54050231332646,Rabi,wheat
104,57,41,17.016198988105952,68.40385199534136,6.700876272216031,50.231082751700335,Rabi,wheat
107,67,46,15.53912458876056,58.099049716196006,6.286454684500794,80.2163306148449,Rabi,wheat
72,67,21,21.17706221394673,61.820951097133765,6.780860905972244,72.35341547139089,Rabi,wheat
92,50,40,20.18354790594183,67.70823899836748,6.534177345325639,76.51465767323369,Rabi,wheat
109,51,34,22.612658360984533,58.04317994547296,6.436101342687934,77.19524837461918,Rabi,wheat
81,62,24,22.726313885441417,66.41320078822498,6.492162841659779,58.84764846499269,Rabi,wheat
94,41,25,24.599352537877287,68.29504449205899,6.658503326235008,88.49840609396452,Rabi,wheat
76,66,36,15.570175440185388,53.4813476732674,7.329919714307431,77.77348105051695,Rabi,wheat
81,44,27,15.389894198182285,67.84984920006617,7.1010856564953,63.50972297484971,Rabi,wheat
